id_„ÓÓ‰‡;√ÓÓ‰;ƒ‡Ú‡;“ÂÏÔÂ‡ÚÛ‡;id_ÔÓ„Ó‰˚
580688;Asanovo;2018-10-26 22:57:33+03:00;6;804
580862;Arshan;2018-10-26 22:57:33+03:00;7;500
580872;Arsenyevo;2018-10-26 22:57:33+03:00;1;803
580931;Arkul;2018-10-26 22:57:33+03:00;0;803
580942;Arkhonskaya;2018-10-26 22:57:34+03:00;0;800
580960;Arkhipovka;2018-10-26 22:57:34+03:00;1;803
580993;Arkhangelskoye;2018-10-26 22:57:34+03:00;0;804
580994;Arkhangelskoye;2018-10-26 22:57:34+03:00;1;800
581080;Arkadak;2018-10-26 22:57:34+03:00;2;500
581128;Argudan;2018-10-26 22:57:35+03:00;7;803
581178;Ardon;2018-10-26 22:57:35+03:00;2;804
581187;Ardatov;2018-10-26 22:57:35+03:00;0;803
581228;Arbazh;2018-10-26 22:57:35+03:00;0;803
581358;Apastovskiy Rayon;2018-10-26 22:57:35+03:00;2;802
581359;Apastovo;2018-10-26 22:57:36+03:00;2;802
581456;Antropovo;2018-10-26 22:57:36+03:00;0;803
581540;Antipovka;2018-10-26 22:57:36+03:00;2;802
581568;Ansalta;2018-10-26 22:57:37+03:00;-2;804
581623;Annino;2018-10-26 22:57:37+03:00;2;803
581671;Anna;2018-10-26 22:51:11+03:00;1;803
582001;Andreyevka;2018-10-26 22:57:37+03:00;1;800
582097;Endirey;2018-10-26 22:57:37+03:00;6;500
582123;Andi;2018-10-26 22:57:38+03:00;-2;804
582163;Anastasiyevskaya;2018-10-26 22:57:41+03:00;9;801
582164;Anastasiyevka;2018-10-26 22:57:41+03:00;3;800
582222;Amzya;2018-10-26 22:57:41+03:00;3;803
582362;Altud;2018-10-26 22:57:41+03:00;7;803
582447;Almaznyy;2018-10-26 22:57:42+03:00;4;803
582462;Alleroy;2018-10-26 22:57:42+03:00;6;500
582490;Alkhazurovo;2018-10-26 22:57:42+03:00;5;802
582491;Alkhan-Yurt;2018-10-26 22:57:42+03:00;5;802
582493;Alkhan-Kala;2018-10-26 22:57:42+03:00;5;802
582504;Ali-Yurt;2018-10-26 22:57:43+03:00;2;802
582544;Ali-Berdukovskiy;2018-10-26 22:57:43+03:00;-4;801
582816;Alekseyevskaya;2018-10-26 22:57:43+03:00;2;804
582817;Alekseyevskaya;2018-10-26 22:57:43+03:00;8;804
582854;Alekseyevka;2018-10-26 22:57:43+03:00;6;804
583034;Aleksandrovskaya;2018-10-26 22:52:25+03:00;2;803
583039;Aleksandrovskaya;2018-10-26 22:57:44+03:00;7;803
583345;Aleksandrov Gay;2018-10-26 22:57:44+03:00;1;800
583358;Aleksandro-Nevskiy;2018-10-26 22:57:44+03:00;0;801
583368;Aleksandriyskaya;2018-10-26 22:57:44+03:00;4;801
583373;Aleksandriya;2018-10-26 22:57:44+03:00;5;500
583437;Alatyr;2018-10-26 22:51:11+03:00;0;803
583472;Alakurtti;2018-10-26 22:57:45+03:00;-2;801
583489;Alachkovo;2018-10-26 22:48:38+03:00;1;800
583491;Alabushevo;2018-10-26 22:50:58+03:00;1;800
583509;Akîyar;2018-10-26 22:57:45+03:00;6;801
583512;Akusha;2018-10-26 22:57:45+03:00;10;803
583548;Aktyubinskiy;2018-10-26 22:57:45+03:00;1;800
583573;Russkiy Aktash;2018-10-26 22:57:45+03:00;3;803
583589;Levoberezhnyy;2018-10-26 22:59:51+03:00;1;800
583674;Aksay;2018-10-26 22:57:46+03:00;6;500
583683;Aksarayskiy;2018-10-26 22:57:46+03:00;7;800
583692;Aksakovo;2018-10-26 22:57:46+03:00;4;802
583707;Aknada;2018-10-26 22:57:46+03:00;-2;804
583731;Staraya Akkermanovka;2018-10-26 22:57:47+03:00;10;803
583781;Akhunovo;2018-10-26 22:57:47+03:00;5;800
583794;Akhty;2018-10-26 22:57:47+03:00;-1;501
583969;Aibga;2018-10-26 22:51:00+03:00;9;803
583973;Agvali;2018-10-26 22:57:47+03:00;-2;804
583988;Agronom;2018-10-26 22:57:47+03:00;9;801
584003;Agoy;2018-10-26 22:48:59+03:00;5;801
584021;Ageyevo;2018-10-26 22:57:48+03:00;1;803
584087;Afrikanda;2018-10-26 22:57:48+03:00;0;800
584221;Adyge-Khabl;2018-10-26 22:57:48+03:00;4;500
584243;Adler;2018-10-26 22:48:59+03:00;9;803
584248;Adil-Yangiyurt;2018-10-26 22:57:48+03:00;7;804
584298;Achkhoy-Martan;2018-10-26 22:49:24+03:00;2;802
584309;Achisu;2018-10-26 22:57:48+03:00;10;803
584310;Achikulak;2018-10-26 22:57:49+03:00;5;801
584329;Abzakovo;2018-10-26 22:57:49+03:00;7;803
584374;Abramtsevo;2018-10-26 22:59:49+03:00;1;800
584401;Abramovka;2018-10-26 22:57:52+03:00;1;802
584534;Abadzekhskaya;2018-10-26 22:57:53+03:00;6;500
795067;Gedzhukh;2018-10-26 22:57:53+03:00;4;500
795235;Vidyayevo;2018-10-26 22:57:53+03:00;-1;620
796701;Kokrek;2018-10-26 22:57:54+03:00;6;500
797011;Kontenko;2018-10-26 22:57:54+03:00;9;801
797077;Popovka;2018-10-26 22:49:00+03:00;4;500
797083;Vyshestebliyevskaya;2018-10-26 22:57:54+03:00;9;801
797213;Pervomayskoye;2018-10-26 22:57:54+03:00;7;804
797527;Krasnyy Kurgan;2018-10-26 22:51:08+03:00;9;801
797725;Kara-Tyube;2018-10-26 22:57:54+03:00;6;801
798056;-;2018-10-26 22:49:00+03:00;5;800
798335;Imeni Pervogo Maya;2018-10-26 22:57:54+03:00;3;804
798536;Rabocheostrovsk;2018-10-26 22:57:55+03:00;2;500
799386;Lutkun;2018-10-26 22:57:55+03:00;0;501
801983;Druzhba;2018-10-26 22:57:55+03:00;4;500
802000;Gerga;2018-10-26 22:57:55+03:00;10;803
802037;Imeni Chkalova;2018-10-26 22:57:55+03:00;4;801
802473;Yuzhnyy;2018-10-26 22:57:56+03:00;8;803
802629;Kovalevskoye;2018-10-26 22:57:56+03:00;8;803
802754;Karamakhi;2018-10-26 22:57:56+03:00;10;803
802799;Alkhan-Churt;2018-10-26 22:57:56+03:00;2;802
802899;Mutaykutan;2018-10-26 22:48:34+03:00;10;803
802921;Novyy Khushet;2018-10-26 22:57:56+03:00;10;803
803021;Khambi-Irze;2018-10-26 22:57:57+03:00;5;802
803611;Yurevichi;2018-10-26 22:48:32+03:00;9;803
804310;Tashlinskiy;2018-10-26 22:49:12+03:00;7;802
804366;-;2018-10-26 22:48:57+03:00;6;500
804751;Salyno-Khulsunskiye;2018-10-26 22:49:12+03:00;7;500
804875;Zavetnyy;2018-10-26 22:57:57+03:00;8;804
805557;Vtoraya Rota;2018-10-26 22:48:56+03:00;9;803
805559;Verkhnerusskaya Khobza;2018-10-26 22:48:56+03:00;9;803
805597;Sergey-Pole;2018-10-26 22:48:55+03:00;9;803
805616;Nizhneye Orekhovo;2018-10-26 22:48:55+03:00;9;803
805620;Kalinovoye Ozero;2018-10-26 22:51:00+03:00;9;803
805755;Yasnaya Polyana;2018-10-26 22:57:57+03:00;4;801
805775;Borisovka;2018-10-26 22:57:57+03:00;4;803
809954;Muralevo;2018-10-26 22:49:14+03:00;3;803
815857;Kurovskoye;2018-10-26 22:57:57+03:00;1;804
816763;Protva;2018-10-26 22:59:59+03:00;1;803
816847;Alekseyevka;2018-10-26 22:51:06+03:00;1;803
817409;Kravtsovo;2018-10-26 22:49:15+03:00;1;800
817438;Podboríye;2018-10-26 22:49:09+03:00;1;803
817536;Voytovo;2018-10-26 22:51:06+03:00;1;803
817538;Nikitino;2018-10-26 22:51:07+03:00;1;803
817539;Batino;2018-10-26 22:51:07+03:00;1;803
817542;Beldyagino;2018-10-26 22:51:07+03:00;1;803
817544;Stroyevo;2018-10-26 22:51:07+03:00;1;803
818030;Svitino;2018-10-26 22:48:48+03:00;1;803
818031;Chegodayevo;2018-10-26 22:51:06+03:00;1;803
818486;Rogacheva;2018-10-26 22:48:48+03:00;1;801
818487;Vorotynsk;2018-10-26 22:57:58+03:00;1;804
818493;Shchekutina;2018-10-26 22:48:48+03:00;1;801
819162;Voslinka;2018-10-26 22:49:00+03:00;0;803
819827;Razvilka;2018-10-26 22:59:49+03:00;1;803
819950;Semkino;2018-10-26 22:59:53+03:00;1;800
820010;Ivakino;2018-10-26 22:59:52+03:00;1;800
820024;Novotushino;2018-10-26 22:50:57+03:00;1;800
820027;Gorenosovo;2018-10-26 22:48:39+03:00;1;800
820140;Gelebovo-Izbishchi;2018-10-26 22:59:57+03:00;1;800
821801;Dubovka;2018-10-26 22:57:58+03:00;0;803
823556;Khartsiz Pervyy;2018-10-26 22:48:56+03:00;9;803
823631;Yakornaya Shchel';2018-10-26 22:48:59+03:00;9;803
823660;Verkhovskoye;2018-10-26 22:48:54+03:00;9;803
823675;Kulíturnoye Uchdere;2018-10-26 22:48:55+03:00;9;803
823676;Gornoye Loo;2018-10-26 22:57:58+03:00;9;803
824094;Ferma;2018-10-26 22:57:58+03:00;5;803
824366;Krasnoarmeyskoye;2018-10-26 22:57:58+03:00;1;800
824987;Gorod Belgorod;2018-10-26 22:51:11+03:00;4;803
824988;Gorod Shebekino;2018-10-26 22:57:59+03:00;4;803
825035;Korkmaskala;2018-10-26 22:57:59+03:00;10;803
825214;Otradnoye;2018-10-26 22:57:59+03:00;7;801
825760;Yuzhnyy;2018-10-26 22:57:59+03:00;7;801
826278;Prigorodnyy;2018-10-26 22:49:01+03:00;7;801
826279;Gorbatovka;2018-10-26 22:49:01+03:00;7;801
826995;Partsa;2018-10-26 22:58:00+03:00;0;803
826996;Udarnyy;2018-10-26 22:58:00+03:00;0;803
826997;Lepley;2018-10-26 22:58:00+03:00;0;803
827792;Atlashevo;2018-10-26 22:58:00+03:00;1;802
827990;Privolzhskiy;2018-10-26 22:58:00+03:00;1;802
828055;Belidzhi;2018-10-26 22:51:11+03:00;11;500
828062;Khazar;2018-10-26 22:58:01+03:00;11;500
828440;Pervoye Maya;2018-10-26 22:58:01+03:00;1;804
829291;Ileza;2018-10-26 22:58:01+03:00;0;804
830805;Bezhtinskiy Uchastok Rayon;2018-10-26 22:57:18+03:00;1;501
831137;Svetlyy;2018-10-26 22:58:01+03:00;3;800
831140;Zvezdnyy;2018-10-26 22:58:01+03:00;5;803
831165;Zarechnyy;2018-10-26 22:51:11+03:00;-1;801
840909;Dvubratskiy;2018-10-26 22:58:02+03:00;9;801
840987;Yuzhnyy;2018-10-26 22:58:02+03:00;9;801
841006;Kochubeyevskoye;2018-10-26 22:49:24+03:00;7;802
841270;Udarnyy;2018-10-26 22:58:02+03:00;4;801
841292;Zheleznovodskiy;2018-10-26 22:51:01+03:00;4;801
841363;Novoterskiy;2018-10-26 22:58:02+03:00;4;801
856673;Svetlopolyansk;2018-10-26 22:58:02+03:00;0;803
856829;Putevka;2018-10-26 22:58:03+03:00;1;803
856845;Kazachka;2018-10-26 22:58:03+03:00;0;803
857691;Zhitnevo;2018-10-26 22:58:03+03:00;1;800
858658;Zubutli-Miatli;2018-10-26 22:58:03+03:00;6;500
858667;Solnechnoye;2018-10-26 22:58:03+03:00;6;500
858701;Shamilkala;2018-10-26 22:58:04+03:00;10;803
858716;Novyy Kostek;2018-10-26 22:58:04+03:00;6;500
860420;Botlikh;2018-10-26 22:58:04+03:00;-2;804
864018;Krasnyy Kommunar;2018-10-26 22:58:04+03:00;3;800
864116;Volovo;2018-10-26 22:58:04+03:00;0;803
864612;Mednogorskiy;2018-10-26 22:58:05+03:00;-3;500
865321;Khankala;2018-10-26 22:58:05+03:00;5;802
865506;Pravokubanskiy;2018-10-26 22:58:05+03:00;-4;801
866053;Novyye Lapsary;2018-10-26 22:58:05+03:00;1;802
866054;Raduzhnyy;2018-10-26 22:58:05+03:00;0;804
866055;Priladozhskiy;2018-10-26 22:58:06+03:00;2;803
866062;Iskateley;2018-10-26 22:58:06+03:00;0;804
866210;Tsibanobalka;2018-10-26 22:58:06+03:00;9;801
866241;Myskhako;2018-10-26 22:58:06+03:00;9;801
866986;Chinar;2018-10-26 22:58:06+03:00;4;500
867005;Petra-Dubrava;2018-10-26 22:58:07+03:00;5;802
867425;Verkhnebakanskiy;2018-10-26 22:58:07+03:00;9;801
868187;Mayskiy;2018-10-26 22:57:59+03:00;7;801
868355;Kochubey;2018-10-26 22:58:07+03:00;9;803
869259;Nezhinskiy;2018-10-26 22:58:07+03:00;4;801
869342;Tyube;2018-10-26 22:58:08+03:00;10;803
869345;Novyy Chirkey;2018-10-26 22:58:08+03:00;10;803
869346;Uchkent;2018-10-26 22:58:08+03:00;10;803
871870;Mursalimkino;2018-10-26 22:58:08+03:00;4;500
872128;Belozernyy;2018-10-26 22:58:09+03:00;9;801
872144;Sovkhoznyy;2018-10-26 22:58:09+03:00;9;801
873882;Torfyanoye;2018-10-26 22:49:07+03:00;2;803
874034;Galashki;2018-10-26 22:58:09+03:00;2;802
874391;Kepsha;2018-10-26 22:51:00+03:00;9;803
1484889;Zyuzelskiy;2018-10-26 22:58:09+03:00;9;803
1484892;Zyryanskoye;2018-10-26 22:58:10+03:00;0;800
1484923;Zykovo;2018-10-26 22:58:10+03:00;-3;800
1484943;Zverinogolovskoye;2018-10-26 22:58:10+03:00;10;500
1484956;Zudilovo;2018-10-26 22:58:10+03:00;4;800
1485020;Znamenskoye;2018-10-26 22:58:10+03:00;5;800
1485042;Zmeinogorsk;2018-10-26 22:58:11+03:00;-6;800
1485193;Zheleznodorozhnyy;2018-10-26 22:58:11+03:00;9;520
1485275;Zelenyy Bor;2018-10-26 22:58:11+03:00;-4;800
1485284;Zelenogorskiy;2018-10-26 22:58:11+03:00;1;800
1485323;Zaykovo;2018-10-26 22:58:11+03:00;9;500
1485397;Zaton;2018-10-26 22:58:12+03:00;4;800
1485470;Zapolyarnyy;2018-10-26 22:58:12+03:00;0;500
1485528;Zalesovo;2018-10-26 22:58:12+03:00;-5;800
1485664;Yushala;2018-10-26 22:58:12+03:00;14;802
1485680;Yurty;2018-10-26 22:58:15+03:00;1;802
1485712;Yurginskoye;2018-10-26 22:58:16+03:00;12;803
1485849;Yetkul;2018-10-26 22:58:19+03:00;9;520
1485873;Yertarskiy;2018-10-26 22:58:19+03:00;10;500
1485904;Yermakovskoye;2018-10-26 22:58:19+03:00;-4;800
1486031;Yemelyanovo;2018-10-26 22:58:19+03:00;-3;800
1486040;Yemanzhelinka;2018-10-26 22:58:20+03:00;9;520
1486164;Yelanskiy;2018-10-26 22:58:20+03:00;9;500
1486340;Yarovoye;2018-10-26 22:51:12+03:00;0;800
1486369;Yarkovo;2018-10-26 22:58:20+03:00;11;803
1486371;Yarkovo;2018-10-26 22:58:20+03:00;-1;800
1486468;Yalutorovsk;2018-10-26 22:49:24+03:00;11;804
1486525;Yagunovskiy;2018-10-26 22:58:20+03:00;1;800
1486677;Vvedenskoye;2018-10-26 22:58:21+03:00;11;500
1486795;Vostochnyy;2018-10-26 22:58:24+03:00;7;500
1486983;Volchikha;2018-10-26 22:58:24+03:00;-4;800
1487022;Vlasikha;2018-10-26 22:58:24+03:00;4;800
1487048;Vkhodnoy;2018-10-26 22:58:25+03:00;4;800
1487086;Vinzili;2018-10-26 22:58:25+03:00;14;802
1487164;Veseloyarsk;2018-10-26 22:58:25+03:00;-3;800
1487195;Vershina Tei;2018-10-26 22:58:25+03:00;-10;800
1487214;Verkh-Suetka;2018-10-26 22:58:26+03:00;0;800
1487219;Verkhoturye;2018-10-26 22:58:26+03:00;6;800
1487241;Verkh-Tula;2018-10-26 22:58:26+03:00;-1;800
1487260;Verkhnyaya Sysert;2018-10-26 22:58:26+03:00;9;803
1487272;Verkhnyaya Sinyachikha;2018-10-26 22:58:26+03:00;7;500
1487332;Verkhnyaya Inta;2018-10-26 22:58:27+03:00;0;500
1487504;Verkh-Neyvinskiy;2018-10-26 22:58:27+03:00;4;500
1487520;Verkhneye Dubrovo;2018-10-26 22:58:27+03:00;9;803
1487599;Verkh-Chebula;2018-10-26 22:58:27+03:00;-4;800
1487615;Vengerovo;2018-10-26 22:58:27+03:00;3;800
1487764;Varna;2018-10-26 22:58:28+03:00;9;500
1487839;Vakhrushevo;2018-10-26 22:58:28+03:00;9;520
1487860;Vagay;2018-10-26 22:58:28+03:00;10;802
1488048;Ust-Ulagan;2018-10-26 22:58:28+03:00;-16;800
1488074;Ust-Tarka;2018-10-26 22:58:28+03:00;3;800
1488167;Ust-Koksa;2018-10-26 22:58:28+03:00;-13;800
1488190;Ust-Kan;2018-10-26 22:58:29+03:00;-12;800
1488200;Ust-Kalmanka;2018-10-26 22:58:29+03:00;-5;800
1488206;Ust-Ishim;2018-10-26 22:58:29+03:00;7;800
1488235;Ust-Charyshskaya Pristan;2018-10-26 22:58:29+03:00;-5;800
1488258;Ust-Bagaryak;2018-10-26 22:58:29+03:00;8;500
1488288;Uspenka;2018-10-26 22:58:30+03:00;9;802
1488616;Uk;2018-10-26 22:58:30+03:00;1;803
1488632;Uglovskoye;2018-10-26 22:58:30+03:00;-3;800
1488741;Tyumentsevo;2018-10-26 22:58:30+03:00;-3;800
1488774;Tyukhtet;2018-10-26 22:58:30+03:00;-3;800
1488780;Tyukalinsk;2018-10-26 22:58:31+03:00;6;800
1488788;Tyubuk;2018-10-26 22:58:31+03:00;8;500
1488838;Tyazhinskiy;2018-10-26 22:58:31+03:00;-2;800
1488903;Turukhansk;2018-10-26 22:58:31+03:00;1;500
1488920;Turochak;2018-10-26 22:58:31+03:00;-6;800
1488950;Turan;2018-10-26 22:58:32+03:00;-12;800
1489048;Tuim;2018-10-26 22:58:32+03:00;-5;800
1489126;Tsementnozavodskiy;2018-10-26 22:58:35+03:00;0;500
1489137;Tselinnoye;2018-10-26 22:58:35+03:00;11;500
1489138;Tselinnoye;2018-10-26 22:58:35+03:00;-3;800
1489167;Trudarmeyskiy;2018-10-26 22:58:36+03:00;-6;800
1489202;Troitsk;2018-10-26 22:58:36+03:00;6;800
1489209;Troitskoye;2018-10-26 22:58:36+03:00;-3;800
1489218;Troitskiy;2018-10-26 22:58:36+03:00;10;501
1489398;Topchikha;2018-10-26 22:58:36+03:00;-3;800
1489401;Toora-Khem;2018-10-26 22:58:37+03:00;-11;800
1489425;Tomsk;2018-10-26 22:51:09+03:00;0;800
1489499;Togur;2018-10-26 22:58:38+03:00;3;800
1489504;Togul;2018-10-26 22:58:38+03:00;-3;800
1489554;Tisul;2018-10-26 22:58:38+03:00;-5;800
1489571;Tinskoy;2018-10-26 22:58:38+03:00;0;802
1489656;Teya;2018-10-26 22:58:39+03:00;3;802
1489661;Tevriz;2018-10-26 22:58:39+03:00;7;800
1489779;Temirtau;2018-10-26 22:58:39+03:00;-7;800
1489822;Teguldet;2018-10-26 22:58:39+03:00;0;800
1489828;Teeli;2018-10-26 22:58:39+03:00;-16;800
1489863;Tayzhina;2018-10-26 22:58:40+03:00;-7;800
1489900;Tayginka;2018-10-26 22:58:40+03:00;6;800
1489938;Tavricheskoye;2018-10-26 22:58:40+03:00;4;800
1490036;Tashtyp;2018-10-26 22:58:40+03:00;-7;800
1490054;Tashara;2018-10-26 22:58:40+03:00;-1;800
1490055;Tashanta;2018-10-26 22:58:51+03:00;-17;800
1490058;Taseyevo;2018-10-26 22:58:51+03:00;1;801
1490277;Talitsa;2018-10-26 22:49:24+03:00;9;803
1490356;Tabuny;2018-10-26 22:58:52+03:00;0;800
1490364;Tabory;2018-10-26 22:58:52+03:00;9;500
1490496;Svetlyy;2018-10-26 22:58:52+03:00;0;800
1490501;Svetlyy;2018-10-26 22:58:52+03:00;11;804
1490516;Svetlogorsk;2018-10-26 22:58:53+03:00;0;804
1490590;Sut-Khol;2018-10-26 22:58:53+03:00;-14;800
1490591;Suslovo;2018-10-26 22:58:53+03:00;-2;800
1490655;Sumkino;2018-10-26 22:58:53+03:00;11;803
1490676;Sukpak;2018-10-26 22:58:53+03:00;-9;800
1490711;Sukhobuzimskoye;2018-10-26 22:58:54+03:00;-3;800
1490805;Strelka;2018-10-26 22:58:54+03:00;0;801
1490918;Staryy Nadym;2018-10-26 22:58:54+03:00;4;500
1490966;Staropesterevo;2018-10-26 22:58:54+03:00;-4;800
1491004;Starobachaty;2018-10-26 22:58:54+03:00;-6;800
1491006;Staroaleyskoye;2018-10-26 22:58:55+03:00;-6;800
1491055;Stantsionno-Oyashinskiy;2018-10-26 22:58:55+03:00;-3;800
1491088;Srostki;2018-10-26 22:58:55+03:00;-3;800
1491197;Spassk;2018-10-26 22:58:55+03:00;-6;800
1491215;Sovkhoznyy;2018-10-26 22:58:55+03:00;9;803
1491219;Sovetskoye;2018-10-26 22:58:56+03:00;-4;800
1491229;Sovetskiy;2018-10-26 22:58:56+03:00;0;500
1491378;Sorokino;2018-10-26 22:58:56+03:00;-6;800
1491428;Solton;2018-10-26 22:58:56+03:00;-3;800
1491461;Soloneshnoye;2018-10-26 22:58:56+03:00;-8;800
1491600;Snezhnogorsk;2018-10-26 22:58:57+03:00;0;804
1491633;Smolenskoye;2018-10-26 22:58:57+03:00;-4;800
1491704;Slavgorodskoye;2018-10-26 22:58:57+03:00;0;800
1491977;Shumskiy;2018-10-26 22:58:57+03:00;0;803
1492110;Shitkino;2018-10-26 22:58:57+03:00;1;802
1492142;Shirokaya Rechka;2018-10-26 22:58:58+03:00;9;803
1492149;Shira;2018-10-26 22:58:58+03:00;-5;800
1492160;Shipunovo;2018-10-26 22:58:58+03:00;-6;800
1492255;Sherbakul;2018-10-26 22:58:58+03:00;4;800
1492281;Shelabolikha;2018-10-26 22:58:58+03:00;4;800
1492299;Shebalino;2018-10-26 22:58:59+03:00;-13;800
1492342;Shchelkun;2018-10-26 22:58:59+03:00;9;803
1492388;Shatrovo;2018-10-26 22:58:59+03:00;11;500
1492466;Shalinskoye;2018-10-26 22:58:59+03:00;-3;800
1492499;Shagonar;2018-10-26 22:58:59+03:00;-9;800
1492536;Shabrovskiy;2018-10-26 22:59:00+03:00;9;803
1492566;Severo-Yeniseyskiy;2018-10-26 22:59:00+03:00;3;802
1492607;Severnoye;2018-10-26 22:59:00+03:00;1;800
1492827;Novoseleznevo;2018-10-26 22:59:00+03:00;8;803
1492891;Sayansk;2018-10-26 22:59:01+03:00;-4;800
1492948;Saryg-Sep;2018-10-26 22:59:01+03:00;-12;800
1493004;Sargatskoye;2018-10-26 22:59:01+03:00;5;800
1493049;Saranpaul;2018-10-26 22:59:01+03:00;5;500
1493083;Sannikovo;2018-10-26 22:59:02+03:00;4;800
1493155;Samagaltay;2018-10-26 22:59:02+03:00;-12;800
1493268;Safakulevo;2018-10-26 22:59:02+03:00;10;500
1493273;Sovkhoznyy;2018-10-26 22:59:02+03:00;9;803
1493423;Russkaya Polyana;2018-10-26 22:59:03+03:00;4;800
1493457;Rudnichnyy;2018-10-26 22:59:03+03:00;4;800
1493458;Rudnichnyy;2018-10-26 22:59:03+03:00;-1;800
1493511;Roza;2018-10-26 22:59:03+03:00;9;520
1493523;Rostovka;2018-10-26 22:59:03+03:00;6;800
1493623;Rodino;2018-10-26 22:59:04+03:00;-3;800
1493722;Rebrikha;2018-10-26 22:59:04+03:00;-2;800
1493756;Razdolinsk;2018-10-26 22:59:04+03:00;0;801
1493783;Rassvet;2018-10-26 22:59:04+03:00;0;800
1493870;Pyshma;2018-10-26 22:49:17+03:00;9;500
1494071;Prosvet;2018-10-26 22:59:04+03:00;11;500
1494088;Promyshlennyy;2018-10-26 22:59:05+03:00;0;500
1494090;Promyshlennovskiy;2018-10-26 22:59:05+03:00;1;800
1494156;Pritomskiy;2018-10-26 22:59:05+03:00;-6;800
1494190;Priiskovyy;2018-10-26 22:59:05+03:00;-8;800
1494237;Predivinsk;2018-10-26 22:59:05+03:00;-1;800
1494309;Potanino;2018-10-26 22:59:06+03:00;9;520
1494326;Pospelova;2018-10-26 22:49:19+03:00;12;804
1494331;Pospelikha;2018-10-26 22:59:06+03:00;-4;800
1494482;Polunochnoye;2018-10-26 22:59:06+03:00;5;800
1494500;Poltavka;2018-10-26 22:59:07+03:00;5;800
1494523;Polovinnoye;2018-10-26 22:59:07+03:00;11;500
1494525;Polovinnoye;2018-10-26 22:59:07+03:00;1;800
1494587;Poletayevo;2018-10-26 22:59:07+03:00;9;520
1494603;Pokrovskoye;2018-10-26 22:59:08+03:00;9;803
1494739;Podsosnovo;2018-10-26 22:59:08+03:00;0;800
1494745;Podsineye;2018-10-26 22:59:08+03:00;-4;800
1494790;Podgornoye;2018-10-26 22:59:08+03:00;3;800
1494941;Pirovskoye;2018-10-26 22:59:09+03:00;0;800
1494949;Pionerskiy;2018-10-26 22:59:09+03:00;8;801
1494955;Pioner;2018-10-26 22:59:09+03:00;1;800
1495101;Petropavlovskoye;2018-10-26 22:59:09+03:00;-5;800
1495256;Pervomayskoye;2018-10-26 22:59:09+03:00;0;800
1495259;Pervomayskoye;2018-10-26 22:59:10+03:00;4;800
1495260;Pervomayskiy;2018-10-26 22:59:10+03:00;-2;800
1495385;Pelym;2018-10-26 22:59:10+03:00;6;800
1495448;Pavlovsk;2018-10-26 22:59:10+03:00;4;800
1495538;Partizanskoye;2018-10-26 22:59:10+03:00;-2;800
1495561;Parizh;2018-10-26 22:59:11+03:00;7;800
1495613;Pankrushikha;2018-10-26 22:59:11+03:00;0;800
1495797;Ovsyanka;2018-10-26 22:49:14+03:00;-3;800
1495812;Ous;2018-10-26 22:59:11+03:00;6;800
1496073;Orlik;2018-10-26 22:59:11+03:00;-17;801
1496100;Ordynskoye;2018-10-26 22:59:12+03:00;-1;800
1496124;Onokhino;2018-10-26 22:59:12+03:00;14;802
1496130;Onguday;2018-10-26 22:59:12+03:00;-11;800
1496142;Omutinskiy;2018-10-26 22:59:12+03:00;10;803
1496329;Okoneshnikovo;2018-10-26 22:59:13+03:00;3;800
1496380;Odesskoye;2018-10-26 22:59:13+03:00;3;800
1496441;Nyda;2018-10-26 22:59:13+03:00;3;500
1496588;Novaya Zaimka;2018-10-26 22:59:13+03:00;10;803
1496633;Novovarshavka;2018-10-26 22:59:14+03:00;4;800
1496738;Novosineglazovskiy;2018-10-26 22:59:14+03:00;9;520
1496745;Novosibirskaya Oblastí;2018-10-26 22:59:56+03:00;0;800
1496747;Novosibirsk;2018-10-26 22:59:56+03:00;-1;800
1496889;Novoomskiy;2018-10-26 22:48:37+03:00;4;800
1496976;Novolugovoye;2018-10-26 22:59:14+03:00;-1;800
1497132;Novochernorechenskiy;2018-10-26 22:59:14+03:00;-3;800
1497142;Novobiryusinskiy;2018-10-26 22:59:15+03:00;1;802
1497163;Novoasbest;2018-10-26 22:59:15+03:00;4;801
1497210;Novoagansk;2018-10-26 22:59:15+03:00;9;801
1497220;Novichikha;2018-10-26 22:59:15+03:00;-4;800
1497337;Norilsk;2018-10-26 22:49:16+03:00;-3;804
1497376;Nizhnyaya Tavda;2018-10-26 22:59:16+03:00;10;500
1497397;Nizhnyaya Poyma;2018-10-26 22:59:19+03:00;0;802
1497406;Nizhnyaya Omka;2018-10-26 22:59:19+03:00;3;800
1497497;Nizhniy Ingash;2018-10-26 22:59:19+03:00;-1;802
1497736;Nikitinskiy;2018-10-26 22:59:20+03:00;-4;800
1497778;Neyvo-Shaytanskiy;2018-10-26 22:59:20+03:00;6;500
1497899;Galbshtadt;2018-10-26 22:59:20+03:00;0;800
1497932;Nazyvayevsk;2018-10-26 22:59:20+03:00;7;800
1497973;Nauchnyy Gorodok;2018-10-26 22:59:20+03:00;4;800
1498027;Nalobikha;2018-10-26 22:59:21+03:00;-1;800
1498161;Muzhi;2018-10-26 22:59:21+03:00;6;500
1498179;Muslyumovo;2018-10-26 22:59:21+03:00;9;520
1498205;Muromtsevo;2018-10-26 22:59:21+03:00;4;800
1498248;Mundybash;2018-10-26 22:59:21+03:00;-7;800
